poi_id,building_id,building_name,poi_type,name,address,distance_meters,lat,lng,google_place_id,rating,user_rating_count,primary_type,source,source_url,source_last_checked,last_updated_at,source_name,updated_by,internal_notes
sky_restaurant_2,sky,SKY,restaurant,Sunac Natural Market | Midtown west Deli | Supermarket,"600 W 42nd St, New York, NY 10036, USA",54,40.7607137,-73.9987215,ChIJhxUXQkxYwokRy4IsJWsC-2Q,4.3,1301,supermarket,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_3,sky,SKY,restaurant,Tarallucci e Vino Manhattan West,"620 W 42nd St, New York, NY 10036, USA",68,40.7606063,-73.9989801,ChIJBzNwClhZwokROFNH422V-9s,4.8,38,italian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_4,sky,SKY,restaurant,7-Eleven,"555 W 42nd St, New York, NY 10036, USA",80,40.7608687,-73.9979514,ChIJ00bJSkxYwokRANhaRyRiMeU,2.5,64,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_5,sky,SKY,restaurant,Subway,"555 W 42nd St Suite 14, New York, NY 10036, USA",113,40.7608898,-73.9975202,ChIJFf5p_VJYwokR89wyQzF9GhE,3.5,243,sandwich_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_6,sky,SKY,restaurant,Starbucks,"572 11th Ave, New York, NY 10036, USA",121,40.7616087,-73.9974723,ChIJs8ET5mhZwokR_YZBOGcWjDQ,4.1,305,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_7,sky,SKY,restaurant,42nd Street Pizza and Restaurant,"647 W 42nd St, New York, NY 10036, USA",128,40.7617897,-74.0001052,ChIJnbALD0xYwokRX9Z_ygcuFPw,4.4,1524,pizza_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_8,sky,SKY,restaurant,Kings of Kobe - Wagyu Kitchen & Bar,"650 W 42nd St, New York, NY 10036, USA",129,40.7612176,-74.0003275,ChIJlaUCHbxZwokRUPWZkyNQyYg,4.5,1275,steak_house,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_9,sky,SKY,restaurant,Lumen Dining & Rooftop,"589 11th Ave, New York, NY 10036, USA",170,40.7623347,-73.9974434,ChIJrWgOzVdZwokRpDqAfno_A5Y,4.9,66,american_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_restaurant_10,sky,SKY,restaurant,Solo Ceviche,"550 W 45th St, New York, NY 10036, USA",241,40.7623450,-73.9963677,ChIJzR0FPatZwokRJ8RH313T6Xo,,,peruvian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_1,sky,SKY,grocery,Freedom News One,"610 W 42nd St #1, New York, NY 10036, USA",36,40.7608843,-73.9988769,ChIJV3B2R0xYwokRWWIIqe5Wo1I,3.6,47,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_2,sky,SKY,grocery,Sunac Natural Market | Midtown west Deli | Supermarket,"600 W 42nd St, New York, NY 10036, USA",54,40.7607137,-73.9987215,ChIJhxUXQkxYwokRy4IsJWsC-2Q,4.3,1301,supermarket,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_3,sky,SKY,grocery,7-Eleven,"555 W 42nd St, New York, NY 10036, USA",80,40.7608687,-73.9979514,ChIJ00bJSkxYwokRANhaRyRiMeU,2.5,64,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_4,sky,SKY,grocery,Sunrise Market Place,"612 11th Ave, New York, NY 10036, USA",261,40.7627777,-73.9965038,ChIJoex8VaRZwokRgeyciDHCR2I,4.3,182,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_5,sky,SKY,grocery,SNACKS AND BEVERAGES,"Inside Times Square Valet Parking Lot, 500 W 43rd St, New York, NY 10036, USA",293,40.7600905,-73.9956422,ChIJXdWEiKtZwokR7DweyDVhBus,,,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_6,sky,SKY,grocery,CVS,"500 W 42nd St, New York, NY 10036, USA",300,40.7596002,-73.9959270,ChIJY7RPnE1YwokRHAtBcRU_Y1s,2.9,262,drugstore,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_7,sky,SKY,grocery,The Marketplace At LYRA,"476 11th Ave, New York, NY 10018, USA",312,40.7584527,-73.9995804,ChIJ_2vjSQBZwokRfv6T9ylp4k8,4.5,19,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_8,sky,SKY,grocery,Superior Gourmet Marketplace ٥٥٥,"555 10th Ave, New York, NY 10018, USA",348,40.7586282,-73.9964426,ChIJEyBGDU1YwokRFgRfsULvEmM,3.9,141,supermarket,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_9,sky,SKY,grocery,Target Grocery,"615 10th Ave, New York, NY 10036, USA",358,40.7613498,-73.9945568,ChIJB-SQwP1ZwokRMMtya2Ls8v4,4.4,70,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_grocery_10,sky,SKY,grocery,The Food Emporium,"452 W 43rd St, New York, NY 10036, USA",402,40.7598426,-73.9943740,ChIJGWK0cVJYwokRjrjYSgwPdMo,3.6,1052,supermarket,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_1,sky,SKY,coffee,7-Eleven,"555 W 42nd St, New York, NY 10036, USA",80,40.7608687,-73.9979514,ChIJ00bJSkxYwokRANhaRyRiMeU,2.5,64,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_2,sky,SKY,coffee,Romeo and Juliet Colombian Coffee,"555 W 42nd St, New York, NY 10036, USA",100,40.7607915,-73.9977372,ChIJw64iS0xYwokRdz3mg2xumKA,4.5,1207,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_3,sky,SKY,coffee,Starbucks,"572 11th Ave, New York, NY 10036, USA",121,40.7616087,-73.9974723,ChIJs8ET5mhZwokR_YZBOGcWjDQ,4.1,305,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_4,sky,SKY,coffee,Broadway Deli & Cafe,"515 W 42nd St, New York, NY 10036, USA",252,40.7601073,-73.9961734,ChIJvz_vl01YwokR-Zb5blfISlI,4.6,294,deli,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_5,sky,SKY,coffee,Le Cafe Coffee,"561 10th Ave, New York, NY 10036, USA",316,40.7592479,-73.9960668,ChIJPY2yZV9ZwokRaFYiLjSepNQ,4.4,251,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_6,sky,SKY,coffee,Dunkin',"595 10th Ave, New York, NY 10036, USA",317,40.7606421,-73.9951122,ChIJScuN5lhZwokRg_F7nV5Jado,3.9,94,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_7,sky,SKY,coffee,Caffe Vento Espresso & Boba,"555 W 38th St, New York, NY 10018, USA",318,40.7584306,-73.9997189,ChIJL3o9j41ZwokRMibBtFLT1Ys,4.4,126,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_8,sky,SKY,coffee,The Pier 81 BEAST'ro,"W 41st St &, 12th Ave, New York, NY 10036, USA",319,40.7618001,-74.0025005,ChIJ5_kcsapZwokRKvEjFSJxFG8,2,3,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_9,sky,SKY,coffee,Luckin Coffee,"550 10th Ave, New York, NY 10018, USA",380,40.7585557,-73.9959500,ChIJzbAoythZwokRVHGfpMevDww,4.2,5,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
sky_coffee_10,sky,SKY,coffee,Signature Café and Bar,"480 W 42nd St, New York, NY 10036, USA",383,40.7592586,-73.9950468,ChIJ-ciUeE1YwokRoDqDjSYrS3I,4.2,13,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_1,the_blvd_collection,The BLVD Collection,restaurant,Hudson Grille,"455 Washington Blvd, Jersey City, NJ 07310, USA",88,40.7235909,-74.0367484,ChIJxQRi0LxXwokRchqASrQWcRo,4,30,american_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_2,the_blvd_collection,The BLVD Collection,restaurant,Gulp - Jersey City,"110 1st St, Jersey City, NJ 07302, USA",156,40.7217511,-74.0379971,ChIJHxka-udRwokRjT75DaC4Hpc,4.7,860,taiwanese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_3,the_blvd_collection,The BLVD Collection,restaurant,SuLuna,"475 Washington Blvd, Jersey City, NJ 07310, USA",156,40.7241976,-74.0365907,ChIJwWlZUgBXwokRh4ZMUaS_aFc,4.6,29,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_4,the_blvd_collection,The BLVD Collection,restaurant,Jimmy John's,"110 1st St Retail C1, Jersey City, NJ 07302, USA",159,40.7216613,-74.0379153,ChIJQy7e76xQwokRkMTCjtzzmDA,3.4,251,sandwich_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_5,the_blvd_collection,The BLVD Collection,restaurant,VB3 Pizzeria,"475 Washington Blvd City, Jersey City, NJ 07310, USA",173,40.7243220,-74.0363774,ChIJhX8uXVNXwokRTQnRhkmUiL0,4.1,824,pizza_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_6,the_blvd_collection,The BLVD Collection,restaurant,Fire and Oak,"479 Washington Blvd, Jersey City, NJ 07310, USA",240,40.7249240,-74.0362600,ChIJa_XMY1NXwokR31BbU3f9xs0,4.3,2059,american_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_7,the_blvd_collection,The BLVD Collection,restaurant,Citigroup Cafe,"480 Washington Blvd 8th floor, Jersey City, NJ 07310, USA",284,40.7248246,-74.0347128,ChIJl5QRRYFXwokRlS39YpQ8XNw,3,2,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_8,the_blvd_collection,The BLVD Collection,restaurant,Daily Provisions - Jersey City,"132 Bay St, Jersey City, NJ 07302, USA",294,40.7206991,-74.0388826,ChIJMRSVZQBRwokRP4cPpbmg-7g,3.9,113,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_9,the_blvd_collection,The BLVD Collection,restaurant,Hidden Grounds Chai & Coffee House,"148 1st St, Jersey City, NJ 07302, USA",295,40.7215183,-74.0398348,ChIJw4WhBa1QwokRHr069CG63Fw,4.3,427,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_restaurant_10,the_blvd_collection,The BLVD Collection,restaurant,Pizza Twist,"10 Provost St, Jersey City, NJ 07302, USA",298,40.7204812,-74.0385437,ChIJO-x0685RwokRbtCSWHlIzCo,4.2,233,pizza_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_grocery_1,the_blvd_collection,The BLVD Collection,grocery,ShopRite of Metro Plaza,"400 Marin Blvd, Jersey City, NJ 07302, USA",189,40.7227265,-74.0390088,ChIJzYshu1NXwokRxVl_YLPzUgQ,4.1,5236,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_grocery_2,the_blvd_collection,The BLVD Collection,grocery,BJ's Wholesale Club,"396 Marin Blvd, Jersey City, NJ 07302, USA",209,40.7228783,-74.0392470,ChIJUzZhRq1QwokR6p56OWGfYSc,3.9,844,store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_grocery_3,the_blvd_collection,The BLVD Collection,grocery,CVS,"88 Morgan St, Jersey City, NJ 07302, USA",378,40.7195843,-74.0353210,ChIJ_1ODRFBRwokRJlisG9tHR6A,2.8,141,drugstore,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_grocery_4,the_blvd_collection,The BLVD Collection,grocery,STREET CORNER CONVENIENCE STORE,"Above Cheesecake Factory, 30 Mall Dr W, Jersey City, NJ 07310, USA",461,40.7268406,-74.0379931,ChIJr9ky0VNXwokRdZhT06FpL5A,4.5,17,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_grocery_5,the_blvd_collection,The BLVD Collection,grocery,Fresca Gourmet,"115 Town Square Pl, Jersey City, NJ 07310, USA",471,40.7264278,-74.0338739,ChIJP6A6P1RXwokRQME4jThRTao,3.6,69,deli,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_grocery_6,the_blvd_collection,The BLVD Collection,grocery,Bay Street Goods,"191 Bay St, Jersey City, NJ 07302, USA",492,40.7206715,-74.0418890,ChIJa6wNw2NRwokR31UHLeyQKps,3,7,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_1,the_blvd_collection,The BLVD Collection,coffee,Le Cafe Coffee,"444 Warren St, Jersey City, NJ 07302, USA",109,40.7235150,-74.0376477,ChIJfzDtxOFXwokResBVIaiU-tk,4.1,90,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_2,the_blvd_collection,The BLVD Collection,coffee,Tienda San José,"475 Washington Blvd, Jersey City, NJ 07310, USA",148,40.7241264,-74.0365824,ChIJw_WAKN1XwokRjjAUAEG5nKM,,,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_3,the_blvd_collection,The BLVD Collection,coffee,modcup coffee truck,"475 Washington Blvd, Jersey City, NJ 07310, USA",148,40.7241264,-74.0365824,ChIJi3JnOlhXwokRX8sjeJPVlF0,4.4,21,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_4,the_blvd_collection,The BLVD Collection,coffee,Hidden Grounds Chai & Coffee House,"148 1st St, Jersey City, NJ 07302, USA",295,40.7215183,-74.0398348,ChIJw4WhBa1QwokRHr069CG63Fw,4.3,427,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_5,the_blvd_collection,The BLVD Collection,coffee,The Warehouse Cafe,"140 Bay St Suite 1, Jersey City, NJ 07302, USA",311,40.7207692,-74.0393110,ChIJxy8MrK1QwokRHqDrFa-fiKY,4.3,475,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_6,the_blvd_collection,The BLVD Collection,coffee,Bleu Coffee,"175 2nd St, Jersey City, NJ 07302, USA",323,40.7219623,-74.0404371,ChIJOx_I5mZRwokRDMynEXlohd4,4.8,539,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_7,the_blvd_collection,The BLVD Collection,coffee,Rui Tea,"10 Provost St, Jersey City, NJ 07302, USA",326,40.7203958,-74.0389826,ChIJbZRwLWBRwokR0PT_Rw1SNRM,4.6,523,tea_house,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_8,the_blvd_collection,The BLVD Collection,coffee,Canard Café Bar Jersey City,"200 Greene St, Jersey City, NJ 07302, USA",337,40.7202950,-74.0345180,ChIJPxcowidRwokRxs7c5mCR9h0,3.9,234,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_9,the_blvd_collection,The BLVD Collection,coffee,Maggie's Farm Espresso,"88 Morgan St, Jersey City, NJ 07302, USA",345,40.7196983,-74.0366023,ChIJpbvzfnlRwokR0W7paGzIwsw,4.5,473,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_blvd_collection_coffee_10,the_blvd_collection,The BLVD Collection,coffee,The Butler Café,"350 Warren St, Jersey City, NJ 07302, USA",348,40.7198959,-74.0383032,ChIJ82X4zi1RwokRNSd67v9wWzg,4.2,100,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_1,the_cove,The Cove,restaurant,The Loaded Potato,"44-05 Hunter St, Long Island City, NY 11101, USA",34,40.7480963,-73.9427207,ChIJRatSnCRZwokRK_u2FQFpRb0,5,5,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_2,the_cove,The Cove,restaurant,Westville Long Island City,"43-12 Hunter St, Long Island City, NY 11101, USA",39,40.7482740,-73.9424163,ChIJF-lxAgBZwokR6LboySOdOs4,4.7,419,american_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_3,the_cove,The Cove,restaurant,Soothr Khao Mun Gai,"25-20 Hunter St, Long Island City, NY 11101, USA",46,40.7482804,-73.9421204,ChIJ1co9IwBZwokRfc8YY3aeP9Q,5,119,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_4,the_cove,The Cove,restaurant,Tacombi - Long Island City,"27-10 43rd Ave, Long Island City, NY 11101, USA",56,40.7478390,-73.9417350,ChIJp9WpPSxZwokR9e5KFVB9lWQ,4.3,814,mexican_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_5,the_cove,The Cove,restaurant,FER at Foodcellar,"43-18 Crescent St, Long Island City, NY 11101, USA",58,40.7482150,-73.9429640,ChIJ9Srcyg9ZwokRbQUFlMSE-sM,4,9,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_6,the_cove,The Cove,restaurant,Soothr LIC,"25-20 43rd Ave, Long Island City, NY 11101, USA",59,40.7482943,-73.9418939,ChIJ4RKaDwBZwokRKQRpjlpmObQ,4.9,5364,thai_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_7,the_cove,The Cove,restaurant,Utopia Bagels,"26-11 Jackson Ave, Long Island City, NY 11101, USA",63,40.7474291,-73.9420097,ChIJn-SjeABZwokRFvFyS2sLRrA,4.4,507,bagel_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_8,the_cove,The Cove,restaurant,Corgi Jianbing LIC 可吉煎饼,"44-05 Hunter St, Long Island City, NY 11101, USA",64,40.7477115,-73.9431017,ChIJq10eVxpZwokR1ahkZRWbeFU,4.4,95,chinese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_9,the_cove,The Cove,restaurant,Xi'an Famous Foods 西安名吃 | Court Square LIC,"26-19 Jackson Ave, Long Island City, NY 11101, USA",65,40.7475605,-73.9417915,ChIJ6Ua-Z_RZwokRpZrgJ0f5VK8,4.5,754,chinese_noodle_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
the_cove_restaurant_10,the_cove,The Cove,restaurant,"sweetgreen - Healthy Salads, Wraps, and Bowls","25-35 44th Dr, Long Island City, NY 11101, USA",68,40.7473055,-73.9424334,ChIJZfxRn-ZZwokRcbHPm0l19n0,3.3,546,salad_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
